TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,CUACA,Encoding CUACA
2024-10-06,23.8,32.1,25.7,91.0,0.0,8.0,3,40,1,SW,Cerah,0
2024-10-07,23.0,31.4,26.0,92.0,9.8,5.8,4,240,2,SW,Hujan,1
2024-10-08,24.7,31.0,27.4,86.0,135.5,5.9,4,250,2,W,Hujan,1
2024-10-09,24.7,33.4,28.2,82.0,0.0,8.0,3,130,1,SE,Cerah,0
2024-10-10,24.2,31.6,26.6,89.0,5.1,8.0,3,90,1,C,Hujan,1
2024-10-11,24.0,31.0,26.2,92.0,2.1,5.5,4,280,1,W,Hujan,1
2024-10-12,24.0,33.1,27.5,85.0,71.0,8.0,5,70,1,E,Hujan,1
2024-10-13,24.7,31.7,27.6,85.0,0.0,8.0,3,150,1,E,Cerah,0
2024-10-14,24.8,31.3,27.2,91.0,0.5,7.5,2,280,1,C,Hujan,1
2024-10-15,24.4,32.6,27.9,87.0,3.5,6.4,4,190,2,W,Hujan,1
2024-10-16,24.8,32.3,27.0,87.0,13.05,8.0,3,280,1,W,Hujan,1
2024-10-17,25.0,31.2,27.1,90.0,22.6,7.9,4,320,2,W,Hujan,1
2024-10-18,24.0,30.4,26.3,82.0,0.5,8.0,5,240,2,SW,Hujan,1
2024-10-19,24.3,32.2,27.8,81.0,1.0,8.0,6,270,2,W,Hujan,1
2024-10-20,24.7,34.0,27.8,79.0,0.0,8.0,4,180,2,W,Cerah,0
2024-10-21,25.0,27.2,25.1,91.0,0.0,8.0,7,280,2,C,Cerah,0
2024-10-22,23.1,33.6,27.6,81.0,12.0,5.7,6,250,2,SW,Hujan,1
2024-10-23,24.0,32.8,28.4,80.0,0.0,8.0,7,180,2,S,Cerah,0
2024-10-24,24.9,34.2,27.8,82.0,0.0,8.0,6,260,2,SW,Cerah,0
2024-10-25,24.7,33.3,28.8,80.0,0.0,8.0,6,280,2,W,Cerah,0
2024-10-26,23.8,32.8,27.9,82.0,7.0,8.0,5,210,2,C,Hujan,1
2024-10-27,23.8,32.9,27.6,83.0,1.4,8.0,5,170,2,S,Hujan,1
2024-10-28,23.9,34.3,28.1,80.0,0.0,8.0,4,160,2,S,Cerah,0
2024-10-29,24.5,35.0,28.0,82.0,0.0,8.0,6,200,2,S,Cerah,0
2024-10-30,23.9,34.3,28.3,81.0,0.0,8.0,4,90,2,E,Cerah,0
2024-10-31,24.9,30.9,26.7,90.0,0.0,8.0,4,330,2,S,Cerah,0
2024-11-01,24.0,31.5,26.5,84.0,10.4,8.0,4,70,1,W,Hujan,1
2024-11-02,23.3,33.6,27.5,82.0,0.0,8.0,5,70,2,C,Cerah,0
2024-11-03,24.6,30.2,25.0,93.0,0.0,8.0,4,230,1,C,Cerah,0
2024-11-04,22.2,33.1,26.5,85.0,4.2,3.7,5,240,2,W,Hujan,1
2024-11-05,24.1,32.7,28.1,79.0,2.1,4.5,5,170,2,S,Hujan,1
2024-11-06,24.4,32.8,28.1,83.0,0.0,8.0,4,250,1,C,Cerah,0
2024-11-07,24.5,31.2,27.3,88.0,0.0,8.0,2,50,1,C,Cerah,0
2024-11-08,23.8,34.6,28.1,83.0,8.0,7.6,5,90,1,C,Hujan,1
2024-11-09,25.5,30.8,27.7,88.0,16.0,8.0,4,240,1,SW,Hujan,1
2024-11-10,25.0,31.9,27.5,87.0,4.8,4.9,3,210,1,E,Hujan,1
2024-11-11,24.4,28.0,25.5,96.0,4.0,7.7,8,230,2,SW,Hujan,1
2024-11-12,23.6,32.8,27.5,84.0,63.0,5.0,4,170,1,S,Hujan,1
2024-11-13,24.6,33.4,28.2,83.0,0.0,8.0,6,150,1,C,Cerah,0
2024-11-14,25.4,31.4,27.2,90.0,0.0,8.0,5,50,2,SW,Cerah,0
2024-11-15,24.6,32.5,27.6,86.0,11.5,8.0,4,70,1,E,Hujan,1
2024-11-16,24.8,31.6,27.0,88.0,2.5,8.0,6,330,1,W,Hujan,1
2024-11-17,24.8,32.0,27.7,86.0,2.566666666666667,7.7,5,40,1,C,Hujan,1
2024-11-18,24.0,32.9,27.8,82.0,2.6333333333333333,8.0,4,70,2,E,Hujan,1
2024-11-19,25.4,30.4,27.0,90.0,2.7,8.0,4,50,1,NE,Hujan,1
2024-11-20,24.8,30.8,26.7,89.0,2.0,8.0,3,70,1,C,Hujan,1
2024-11-21,23.7,32.4,27.2,84.0,4.9,8.0,6,70,2,E,Hujan,1
2024-11-22,24.0,32.7,27.6,84.0,0.0,8.0,3,90,1,E,Cerah,0
2024-11-23,25.0,29.6,26.7,93.0,2.15,8.0,3,60,1,C,Hujan,1
2024-11-24,23.8,32.8,27.4,85.0,4.3,6.3,3,80,1,E,Hujan,1
2024-11-25,24.9,30.7,26.9,92.0,0.0,8.0,3,40,1,N,Cerah,0
2024-11-26,24.4,33.0,27.4,87.0,4.6,7.7,4,60,1,E,Hujan,1
2024-11-27,24.4,32.8,27.8,83.0,0.0,8.0,3,300,1,C,Cerah,0
2024-11-28,25.5,32.0,27.8,86.0,0.6666666666666666,8.0,3,260,1,W,Hujan,1
2024-11-29,25.4,33.0,28.4,82.0,1.3333333333333333,8.0,6,260,2,W,Hujan,1
2024-11-30,24.5,31.0,26.7,86.0,2.0,8.0,4,270,2,W,Hujan,1
2024-12-01,23.6,27.5,25.3,95.0,43.0,7.7,2,190,1,S,Hujan,1
2024-12-02,24.2,32.8,28.2,85.0,1.4,6.5,4,270,2,W,Hujan,1
2024-12-03,25.9,28.6,25.9,93.0,2.2,8.0,5,310,2,W,Hujan,1
2024-12-04,24.4,29.9,27.0,87.0,3.0,6.4,5,270,2,W,Hujan,1
2024-12-05,25.0,29.5,26.0,93.0,0.0,8.0,3,260,1,W,Cerah,0
2024-12-06,23.9,33.4,27.3,84.0,11.0,5.3,5,130,2,W,Hujan,1
2024-12-07,23.8,32.5,27.3,85.0,45.2,8.0,4,90,1,E,Hujan,1
2024-12-08,24.9,31.4,27.5,80.0,30.133333333333333,8.0,4,340,1,NW,Hujan,1
2024-12-09,23.7,32.4,27.2,83.0,15.066666666666666,8.0,3,140,1,SW,Hujan,1
2024-12-10,23.8,32.4,28.3,83.0,0.0,7.8,4,240,1,W,Cerah,0
2024-12-11,24.3,31.7,27.1,83.0,1.4,8.0,4,210,2,SW,Hujan,1
2024-12-12,24.6,30.0,25.9,93.0,28.3,8.0,3,180,1,W,Hujan,1
2024-12-13,23.7,31.3,26.6,87.0,17.4,7.7,4,240,1,SW,Hujan,1
2024-12-14,24.8,32.2,27.6,87.0,9.2,8.0,7,300,2,NE,Hujan,1
2024-12-15,23.7,29.7,26.2,88.0,1.0,8.0,4,40,1,C,Hujan,1
2024-12-16,24.3,26.8,24.7,95.0,0.0,8.0,3,260,1,W,Cerah,0
2024-12-17,22.0,32.2,26.2,85.0,31.3,6.8,5,230,2,W,Hujan,1
2024-12-18,22.0,32.5,27.9,81.0,16.6,8.0,5,280,2,W,Hujan,1
2024-12-19,24.4,32.0,27.6,82.0,3.0,8.0,6,270,2,W,Hujan,1
2024-12-20,24.4,32.7,27.3,86.0,0.0,8.0,4,160,2,S,Cerah,0
2024-12-21,24.2,32.4,27.8,84.0,31.6,7.4,5,180,3,SW,Hujan,1
2024-12-22,23.3,31.8,26.4,89.0,48.5,8.0,5,230,2,SW,Hujan,1
2024-12-23,23.4,31.3,27.1,87.0,15.8,6.4,3,250,1,S,Hujan,1
2024-12-24,25.0,30.6,27.6,87.0,0.0,8.0,6,300,2,W,Cerah,0
2024-12-25,24.1,30.0,26.6,89.0,2.9,8.0,4,230,2,C,Hujan,1
2024-12-26,24.6,31.2,27.3,82.0,0.0,8.0,2,100,1,N,Cerah,0
2024-12-27,24.8,29.6,26.6,87.0,1.3333333333333333,8.0,4,280,2,W,Hujan,1
2024-12-28,24.8,33.9,28.1,83.0,2.6666666666666665,7.8,4,250,2,W,Hujan,1
2024-12-29,24.8,32.6,27.5,83.0,4.0,8.0,3,310,1,C,Hujan,1
2024-12-30,23.8,32.9,27.5,83.0,3.2,8.0,4,240,2,W,Hujan,1
2024-12-31,24.2,30.1,27.1,85.0,0.0,8.0,4,280,2,W,Cerah,0
2025-01-01,25.0,33.5,28.7,82.0,11.05,8.0,3,270,2,SW,Hujan,1
2025-01-02,24.6,29.0,25.5,91.0,22.1,8.0,3,30,1,W,Hujan,1
2025-01-03,24.0,32.0,27.2,86.0,2.0,3.9,4,170,2,S,Hujan,1
2025-01-04,24.0,28.9,25.8,90.0,8.6,8.0,3,300,1,N,Hujan,1
2025-01-05,22.9,32.6,25.4,90.0,4.949999999999999,6.1,9,270,2,NE,Hujan,1
2025-01-06,23.5,33.5,27.1,85.0,1.3,8.0,3,110,1,W,Hujan,1
2025-01-07,24.6,29.9,26.6,90.0,0.0,8.0,4,250,2,W,Cerah,0
2025-01-08,24.8,26.9,25.7,93.0,0.7,8.0,3,220,1,E,Hujan,1
2025-01-09,23.7,31.1,26.8,87.0,1.4,6.5,2,210,1,S,Hujan,1
2025-01-10,24.0,33.8,26.4,87.0,0.5,8.0,4,90,1,NW,Hujan,1
2025-01-11,23.3,32.4,26.7,86.0,22.3,8.0,4,190,1,C,Hujan,1
2025-01-12,24.6,32.0,28.0,81.0,11.35,8.0,5,270,2,W,Hujan,1
2025-01-13,24.7,28.3,25.9,92.0,0.4,8.0,3,260,1,NE,Hujan,1
2025-01-14,24.4,31.8,25.8,91.0,5.8,6.3,5,200,2,W,Hujan,1
2025-01-15,23.8,30.0,26.5,87.0,16.5,7.1,5,320,2,NW,Hujan,1
2025-01-16,24.0,33.1,27.4,80.0,9.05,8.0,4,310,2,NW,Hujan,1
2025-01-17,24.3,31.3,27.0,84.0,1.6,8.0,4,60,2,NW,Hujan,1
2025-01-18,24.2,32.0,27.4,83.0,2.0,8.0,6,60,2,NE,Hujan,1
2025-01-19,25.1,31.6,27.8,80.0,24.6,8.0,5,330,2,SW,Hujan,1
2025-01-20,24.0,31.1,27.0,85.0,47.2,8.0,3,180,1,NW,Hujan,1
2025-01-21,24.0,32.5,27.4,81.0,0.0,8.0,4,170,2,S,Cerah,0
2025-01-22,24.0,30.2,26.7,87.0,6.0,8.0,3,230,2,W,Hujan,1
2025-01-23,24.5,30.6,26.8,88.0,7.0,6.4,4,230,2,W,Hujan,1
2025-01-24,23.8,30.6,26.7,87.0,19.2,8.0,3,300,1,W,Hujan,1
2025-01-25,24.1,33.3,27.2,85.0,2.1,8.0,4,250,1,W,Hujan,1
2025-01-26,24.6,26.0,24.7,96.0,2.3,8.0,4,330,2,W,Hujan,1
2025-01-27,22.8,32.4,26.5,86.0,114.5,2.8,3,70,2,NW,Hujan,1
2025-01-28,24.2,31.2,26.5,90.0,70.85,8.0,4,360,2,SW,Hujan,1
2025-01-29,23.8,27.6,25.5,92.0,27.2,8.0,3,260,1,W,Hujan,1
2025-01-30,23.8,28.6,25.7,91.0,1.9,7.8,2,100,1,C,Hujan,1
2025-01-31,23.8,31.4,26.1,89.0,4.5,7.9,8,350,2,C,Hujan,1
2025-02-01,24.1,30.2,27.0,83.0,39.0,8.0,4,260,1,W,Hujan,1
2025-02-02,25.4,33.2,28.1,82.0,0.0,8.0,4,70,1,E,Cerah,0
2025-02-03,25.4,31.9,27.3,86.0,0.0,8.0,4,210,1,NW,Cerah,0
2025-02-04,24.2,32.0,27.0,81.0,0.9,7.7,4,310,1,NW,Hujan,1
2025-02-05,24.5,34.2,28.0,82.0,1.8,7.9,4,220,1,C,Hujan,1
2025-02-06,24.8,27.2,25.9,90.0,2.7,8.0,2,240,1,NW,Hujan,1
2025-02-07,24.2,31.0,27.0,86.0,4.8,6.3,6,230,2,S,Hujan,1
2025-02-08,23.7,31.0,26.4,89.0,1.0,8.0,4,230,2,SW,Hujan,1
2025-02-09,24.2,32.0,26.6,90.0,28.1,6.5,5,160,2,W,Hujan,1
2025-02-10,24.3,32.6,26.6,87.0,4.0,5.8,4,240,1,E,Hujan,1
2025-02-11,23.6,32.1,26.2,89.0,45.0,8.0,4,240,1,E,Hujan,1
2025-02-12,23.5,31.7,26.0,92.0,1.5,6.5,6,250,2,W,Hujan,1
2025-02-13,24.4,30.8,27.0,86.0,5.3,7.3,3,260,1,W,Hujan,1
2025-02-14,24.6,32.0,27.6,81.0,0.0,8.0,7,60,2,NE,Cerah,0
2025-02-15,23.5,33.6,27.7,80.0,0.0,8.0,4,290,2,E,Cerah,0
2025-02-16,24.9,33.1,28.3,79.0,0.0,8.0,4,320,2,E,Cerah,0
2025-02-17,23.6,32.0,27.3,84.0,12.2,8.0,5,170,2,W,Hujan,1
2025-02-18,24.3,28.8,26.1,87.0,1.0,8.0,3,290,1,W,Hujan,1
2025-02-19,24.0,33.3,26.8,83.0,19.7,7.4,6,250,2,W,Hujan,1
2025-02-20,22.9,27.8,25.0,88.0,38.4,8.0,4,260,2,W,Hujan,1
2025-02-21,23.1,32.2,27.0,84.0,1.0,8.0,3,110,1,SW,Hujan,1
2025-02-22,24.6,30.0,27.0,86.0,0.0,8.0,3,40,1,NE,Cerah,0
2025-02-23,24.3,27.4,24.9,90.0,0.3,7.9,4,250,1,W,Hujan,1
2025-02-24,24.0,30.5,26.5,83.0,1.5,6.9,4,40,2,NE,Hujan,1
2025-02-25,24.2,31.7,27.1,81.0,0.8,8.0,4,40,2,NE,Hujan,1
2025-02-26,24.4,31.5,26.8,84.0,2.6,8.0,3,160,1,W,Hujan,1
2025-02-27,24.4,31.1,27.2,82.0,2.4,7.5,4,50,2,NE,Hujan,1
2025-02-28,22.9,33.0,27.3,78.0,0.0,8.0,5,40,2,E,Cerah,0
2025-03-01,24.1,29.8,26.0,89.0,9.5,8.0,3,50,1,NE,Hujan,1
2025-03-02,23.8,32.2,27.2,81.0,0.7,8.0,3,80,1,E,Hujan,1
2025-03-03,24.8,33.0,27.9,80.0,0.0,8.0,4,60,2,NE,Cerah,0
2025-03-04,26.0,32.4,28.0,87.0,14.3,8.0,6,280,1,W,Hujan,1
2025-03-05,24.9,29.4,26.8,90.0,27.0,5.7,3,30,1,NW,Hujan,1
2025-03-06,25.2,33.4,28.1,82.0,0.6,7.3,3,300,2,NW,Hujan,1
2025-03-07,24.6,28.1,25.6,93.0,44.4,8.0,5,260,1,W,Hujan,1
2025-03-08,24.0,27.2,25.5,91.0,13.8,3.5,5,60,1,NE,Hujan,1
2025-03-09,24.3,31.8,27.4,84.0,7.0,5.5,5,60,2,NE,Hujan,1
2025-03-10,23.9,32.1,27.4,80.0,0.0,8.0,4,180,1,S,Cerah,0
2025-03-11,25.4,30.3,27.3,86.0,3.4,8.0,4,40,1,NE,Hujan,1
2025-03-12,24.7,32.4,28.1,80.0,6.0,7.1,6,70,2,NE,Hujan,1
2025-03-13,25.0,29.6,26.7,87.0,0.0,8.0,3,270,1,SE,Cerah,0
2025-03-14,25.4,32.7,28.3,80.0,8.3,5.8,4,140,2,E,Hujan,1
2025-03-15,25.0,32.8,28.4,81.0,0.0,8.0,4,320,2,W,Cerah,0
2025-03-16,24.2,31.6,27.4,83.0,7.5,8.0,4,260,2,W,Hujan,1
2025-03-17,23.9,28.4,25.7,87.0,11.2,8.0,5,240,2,W,Hujan,1
2025-03-18,24.1,33.1,27.9,81.0,1.4,7.4,3,110,1,E,Hujan,1
2025-03-19,25.1,33.0,28.0,82.0,0.0,8.0,3,310,2,W,Cerah,0
2025-03-20,24.0,26.8,24.8,93.0,3.6,7.5,4,270,1,W,Hujan,1
2025-03-21,23.7,28.8,26.1,89.0,23.7,4.3,4,270,1,W,Hujan,1
2025-03-22,24.2,30.8,26.6,88.0,16.1,8.0,5,180,2,NW,Hujan,1
2025-03-23,24.0,31.4,27.0,84.0,8.5,8.0,4,210,2,E,Hujan,1
2025-03-24,23.6,32.4,27.5,81.0,6.6,8.0,6,340,2,W,Hujan,1
2025-03-25,24.1,29.8,26.0,87.0,5.4,8.0,2,310,1,E,Hujan,1
2025-03-26,23.8,32.4,27.8,84.0,3.1,5.4,3,90,1,E,Hujan,1
2025-03-27,25.0,33.6,28.0,84.0,0.0,8.0,3,60,1,SW,Cerah,0
2025-03-28,24.8,34.1,28.3,83.0,0.0,7.6,3,180,1,E,Cerah,0
2025-03-29,24.4,32.1,26.7,87.0,0.0,8.0,5,240,2,W,Cerah,0
2025-03-30,23.8,26.7,25.1,91.0,8.8,6.7,3,50,1,E,Hujan,1
2025-03-31,23.9,33.1,27.6,83.0,0.3,4.6,7,310,2,NW,Hujan,1
2025-04-01,23.2,29.0,25.9,86.0,38.3,8.0,5,270,2,W,Hujan,1
2025-04-02,23.9,32.4,27.4,83.0,2.4,8.0,3,280,1,W,Hujan,1
2025-04-03,23.8,33.1,26.6,85.0,0.0,8.0,5,180,2,NW,Cerah,0
2025-04-04,24.5,30.4,26.8,86.0,12.3,8.0,3,290,2,NE,Hujan,1
2025-04-05,24.6,32.4,28.1,80.0,1.0,8.0,4,60,2,E,Hujan,1
2025-04-06,24.3,29.4,26.3,85.0,0.0,8.0,5,280,2,W,Cerah,0
2025-04-07,24.6,32.8,27.7,81.0,0.2,8.0,3,60,1,E,Hujan,1
2025-04-08,24.6,32.9,27.9,82.0,0.0,8.0,5,180,1,W,Cerah,0
2025-04-09,24.4,28.9,26.2,88.0,30.9,8.0,6,270,2,W,Hujan,1
2025-04-10,24.3,33.9,28.0,82.0,0.8,8.0,4,250,1,W,Hujan,1
2025-04-11,23.7,28.1,25.1,91.0,43.5,8.0,4,250,1,W,Hujan,1
2025-04-12,23.8,33.5,27.7,83.0,3.1,8.0,4,320,1,NW,Hujan,1
2025-04-13,25.0,28.4,26.1,92.0,0.0,8.0,5,250,2,W,Cerah,0
2025-04-14,24.9,30.8,26.5,91.0,10.8,6.4,6,300,2,W,Hujan,1
2025-04-15,24.0,29.9,26.4,86.0,5.7,8.0,4,280,2,W,Hujan,1
2025-04-16,24.3,34.3,28.3,83.0,1.0,8.0,3,80,1,W,Hujan,1
2025-04-17,24.5,32.4,27.9,80.0,11.4,8.0,6,310,2,NW,Hujan,1
2025-04-18,24.9,30.8,27.1,86.0,13.0,8.0,6,270,1,W,Hujan,1
2025-04-19,24.4,32.0,27.3,86.0,0.0,7.8,3,40,1,C,Cerah,0
2025-04-20,24.2,31.0,28.0,82.0,0.0,8.0,6,230,2,W,Cerah,0
2025-04-21,23.3,29.4,26.0,87.0,23.7,8.0,3,310,1,W,Hujan,1
2025-04-22,23.4,30.7,26.4,86.0,2.0,2.1,5,200,1,W,Hujan,1
2025-04-23,24.3,29.8,26.6,86.0,1.4,7.7,4,250,1,NW,Hujan,1
2025-04-24,24.1,32.0,26.3,88.0,1.2,8.0,4,160,1,S,Hujan,1
2025-04-25,24.1,30.2,26.7,86.0,1.0,6.5,5,250,1,W,Hujan,1
2025-04-26,23.2,32.8,26.8,80.0,1.8,8.0,4,60,1,E,Hujan,1
2025-04-27,24.6,33.1,28.1,81.0,0.0,8.0,4,290,2,W,Cerah,0
2025-04-28,25.1,31.7,27.6,86.0,2.2,8.0,3,160,1,W,Hujan,1
2025-04-29,24.8,31.5,26.5,87.0,15.0,8.0,4,190,1,W,Hujan,1
2025-04-30,24.3,32.1,27.3,84.0,7.5,5.5,5,237,2,S,Hujan,1
2025-05-01,24.4,32.0,27.3,87.0,0.0,8.0,3,220,1,W,Cerah,0
2025-05-02,24.2,29.3,25.1,96.0,4.5,7.5,3,270,1,C,Hujan,1
2025-05-03,23.3,33.5,26.0,89.0,23.6,5.3,4,100,1,SW,Hujan,1
2025-05-04,23.4,34.0,28.3,81.0,22.4,7.7,3,270,2,W,Hujan,1
2025-05-05,24.7,32.4,27.5,81.0,0.0,8.0,3,320,1,SW,Cerah,0
2025-05-06,24.3,33.5,27.8,84.0,0.0,7.6,4,140,2,SE,Cerah,0
2025-05-07,24.3,31.4,27.2,82.0,19.1,8.0,4,40,1,W,Hujan,1
2025-05-08,23.3,33.1,27.4,82.0,0.0,3.3,4,330,2,S,Cerah,0
2025-05-09,24.9,33.0,28.1,84.0,0.0,8.0,5,160,2,S,Cerah,0
2025-05-10,24.6,30.3,27.2,86.0,0.0,8.0,4,290,1,C,Cerah,0
2025-05-11,24.4,34.5,27.7,84.0,0.0,8.0,4,70,1,W,Cerah,0
2025-05-12,23.8,27.8,25.1,94.0,69.5,8.0,5,240,1,SE,Hujan,1
2025-05-13,24.1,32.6,27.8,83.0,14.8,4.9,3,90,1,E,Hujan,1
2025-05-14,24.9,32.7,27.8,85.0,0.5,8.0,4,270,1,C,Hujan,1
2025-05-15,24.6,32.9,27.5,88.0,3.2,8.0,4,50,1,S,Hujan,1
2025-05-16,24.9,32.0,27.5,87.0,8.0,6.6,5,230,2,W,Hujan,1
2025-05-17,24.5,32.2,27.9,83.0,0.0,7.1,5,260,2,W,Cerah,0
2025-05-18,24.7,32.8,27.0,83.0,0.0,8.0,6,230,1,SW,Cerah,0
2025-05-19,23.9,32.9,26.7,86.0,2.1,8.0,4,60,1,S,Hujan,1
2025-05-20,23.7,31.0,26.4,91.0,54.0,7.6,4,230,1,W,Hujan,1
2025-05-21,24.2,28.5,25.5,91.0,0.4,6.6,4,40,1,NE,Hujan,1
2025-05-22,24.3,29.7,26.1,92.0,12.600000000000001,7.5,4,250,1,S,Hujan,1
2025-05-23,23.9,31.7,26.7,85.0,24.8,8.0,2,120,1,SW,Hujan,1
2025-05-24,24.0,32.5,26.7,88.0,0.0,8.0,4,180,1,S,Cerah,0
2025-05-25,24.5,32.9,28.2,83.0,20.0,7.9,2,100,1,E,Hujan,1
2025-05-26,24.6,32.9,27.6,88.0,0.0,8.0,6,290,2,W,Cerah,0
2025-05-27,23.8,26.9,24.4,95.0,59.9,6.7,4,270,1,W,Hujan,1
2025-05-28,23.8,33.0,28.0,82.0,33.9,2.7,4,160,1,SW,Hujan,1
2025-05-29,25.8,30.9,26.6,91.0,0.2,8.0,4,250,1,C,Hujan,1
2025-05-30,24.3,32.1,28.1,83.0,32.0,6.0,4,40,1,SW,Hujan,1
2025-05-31,24.8,29.0,26.5,92.0,0.0,8.0,3,310,1,SW,Cerah,0
2025-06-01,24.3,26.8,25.1,94.0,10.6,5.9,4,160,1,SE,Hujan,1
2025-06-02,23.5,28.5,25.8,89.0,4.4,5.6,7,330,1,C,Hujan,1
2025-06-03,23.9,30.5,26.8,85.0,0.0,8.0,2,240,1,SE,Cerah,0
2025-06-04,24.9,32.8,28.1,83.0,0.0,8.0,3,360,1,NW,Cerah,0
2025-06-05,24.8,32.7,27.9,83.0,0.0,8.0,5,180,1,S,Cerah,0
2025-06-06,25.2,31.5,27.5,87.0,0.0,8.0,4,300,1,C,Cerah,0
2025-06-07,24.9,29.7,26.7,89.0,0.0,7.8,4,300,2,W,Cerah,0
2025-06-08,23.7,32.0,26.2,90.0,0.0,8.0,7,210,2,SW,Cerah,0
2025-06-09,24.0,33.1,27.5,83.0,7.0,7.8,4,290,1,W,Hujan,1
2025-06-10,24.7,31.5,26.5,87.0,0.0,8.0,5,250,1,C,Cerah,0
2025-06-11,23.5,31.5,26.3,89.0,12.0,7.1,3,240,1,SW,Hujan,1
2025-06-12,24.1,32.6,27.3,85.0,1.4,7.4,2,190,1,E,Hujan,1
2025-06-13,25.2,32.3,28.4,82.0,2.0,8.0,5,70,2,E,Hujan,1
2025-06-14,24.8,29.5,26.5,89.0,0.0,8.0,3,330,1,C,Cerah,0
2025-06-15,24.1,31.8,26.5,89.0,9.9,6.1,3,150,1,S,Hujan,1
2025-06-16,23.6,31.6,26.5,89.0,4.95,7.5,3,30,1,SE,Hujan,1
2025-06-17,23.6,33.8,27.7,81.0,0.0,8.0,3,280,1,W,Cerah,0
2025-06-18,25.1,33.6,26.7,87.0,1.1,8.0,3,290,1,W,Hujan,1
2025-06-19,24.4,30.1,26.2,88.0,7.9,7.2,4,240,2,S,Hujan,1
2025-06-20,23.4,27.8,25.3,89.0,18.0,6.9,4,270,1,W,Hujan,1
2025-06-21,23.8,32.2,27.5,82.0,1.3,6.8,5,130,2,SW,Hujan,1
2025-06-22,24.0,31.3,26.4,86.0,2.0,8.0,4,180,2,SW,Hujan,1
2025-06-23,23.1,32.9,26.2,84.0,2.6,7.7,4,290,2,W,Hujan,1
2025-06-24,23.2,29.0,25.5,88.0,2.9,8.0,3,200,1,S,Hujan,1
2025-06-25,23.2,32.2,26.8,86.0,0.0,8.0,5,180,2,S,Cerah,0
2025-06-26,24.2,29.7,26.2,88.0,0.1,8.0,3,220,1,NW,Hujan,1
2025-06-27,24.0,32.3,27.5,83.0,0.2,7.5,3,40,1,SE,Hujan,1
2025-06-28,23.9,30.2,25.3,91.0,0.0,8.0,5,300,1,W,Cerah,0
2025-06-29,23.8,32.1,26.7,85.0,1.5,6.9,5,160,2,S,Hujan,1
2025-06-30,24.2,30.0,25.8,86.0,6.0,8.0,4,250,2,W,Hujan,1
2025-07-01,23.8,33.2,27.0,82.0,3.3,7.5,4,280,2,S,Hujan,1
2025-07-02,23.8,33.1,27.5,78.0,0.6,8.0,4,200,2,S,Hujan,1
2025-07-03,23.2,33.9,26.2,84.0,0.0,8.0,7,170,2,S,Cerah,0
2025-07-04,22.4,31.4,25.9,86.0,10.0,7.9,5,180,2,SW,Hujan,1
2025-07-05,23.5,31.6,26.8,82.0,0.0,8.0,5,170,2,S,Cerah,0
2025-07-06,24.2,33.7,26.4,84.0,0.0,8.0,4,100,2,SW,Cerah,0
2025-07-07,22.9,28.2,25.1,86.0,77.5,7.0,6,280,2,W,Hujan,1
2025-07-08,23.4,32.0,26.7,82.0,2.7,8.0,4,190,1,S,Hujan,1
2025-07-09,23.2,32.5,27.2,80.0,0.0,8.0,4,170,2,S,Cerah,0
2025-07-10,24.1,30.1,26.6,85.0,0.0,8.0,4,310,2,C,Cerah,0
2025-07-11,23.8,31.6,27.4,83.0,0.0,7.7,3,240,1,SE,Cerah,0
2025-07-12,24.2,33.1,26.9,85.0,0.0,8.0,7,280,1,C,Cerah,0
2025-07-13,22.7,32.8,27.1,81.0,1.0,6.7,3,120,1,S,Hujan,1
2025-07-14,24.0,33.0,26.7,85.0,0.0,8.0,4,250,2,S,Cerah,0
2025-07-15,24.7,26.1,25.5,93.0,12.8,7.6,3,190,1,W,Hujan,1
2025-07-16,24.4,31.1,27.4,83.0,5.5,4.4,5,230,2,C,Hujan,1
2025-07-17,24.8,27.0,25.6,92.0,0.0,8.0,3,230,2,SW,Cerah,0
2025-07-18,23.9,30.3,26.4,86.0,1.2,5.2,4,190,2,SW,Hujan,1
2025-07-19,23.7,29.5,25.7,82.0,0.6,8.0,6,190,2,S,Hujan,1
2025-07-20,22.3,31.9,26.3,78.0,0.0,8.0,5,210,2,S,Cerah,0
2025-07-21,22.1,31.9,26.3,79.0,0.0,8.0,4,200,2,S,Cerah,0
2025-07-22,22.8,32.7,26.6,79.0,0.0,8.0,4,190,2,S,Cerah,0
2025-07-23,23.0,33.3,27.1,80.0,0.0,8.0,4,170,2,S,Cerah,0
2025-07-24,23.6,33.1,27.8,83.0,0.0,8.0,5,190,2,S,Cerah,0
2025-07-25,25.2,33.2,27.4,84.0,0.0,8.0,4,240,2,S,Cerah,0
2025-07-26,23.0,33.0,27.2,81.0,7.0,8.0,4,230,2,SW,Hujan,1
2025-07-27,24.7,31.7,28.0,79.0,0.0,8.0,6,250,2,W,Cerah,0
2025-07-28,25.2,32.8,28.1,80.0,0.0,7.3,4,180,2,S,Cerah,0
2025-07-29,22.8,33.2,27.4,77.0,0.0,8.0,6,160,2,S,Cerah,0
2025-07-30,22.4,33.1,26.9,80.0,0.0,8.0,5,180,2,SW,Cerah,0
2025-07-31,24.2,33.1,26.8,86.0,0.0,8.0,4,200,2,SW,Cerah,0
2025-08-01,23.2,33.6,27.6,82.0,37.0,7.8,5,70,1,E,Hujan,1
